Bin	TCGA-BT-A3PJ	TCGA-DK-A1A7	TCGA-FD-A3N5	TCGA-FT-A3EE	pooled_low_WT	TCGA-BL-A13J	TCGA-BT-A20T	TCGA-BT-A20V	TCGA-BT-A2LA	TCGA-DK-A1A5	TCGA-DK-A1A6	TCGA-DK-A1AA	TCGA-DK-A3IL	TCGA-GD-A2C5	TCGA-H4-A2HQ
chr14-80000001-81000000	1.31004	0.559701	0.956023	0.724638	1.30208	0	1.53846	0.367647	0.369004	0.364964	1.09489	2.17391	1.18812	1.37457	1.11876
chr14-81000001-82000000	0.662252	0.738007	0.951475	0	0.574713	0.598802	1.21212	0.671141	2.16606	0	0.961538	0.828729	1.27389	0.625	0.679117
chr14-82000001-83000000	1.96353	1.83486	1.3245	1.11111	1.49642	2.41692	0.946372	1.36519	1.07914	0.816327	1.35135	2.03488	1.69811	2.43056	1.58311
chr14-83000001-84000000	0.825309	0.948767	1.35266	0.362319	1.98766	1.25	1.0101	1.50943	2.54545	1.16279	3.44828	3.92749	2.65487	2.5641	1.81488
chr14-84000001-85000000	1.89504	1.89394	1.71756	1.50376	2.39398	1.52905	1.04167	0.833333	0.727273	1.08303	1.14723	3.4965	1.37615	2.04082	1.49385
chr14-85000001-86000000	0.863309	0.8	1.22066	1.79856	1.43247	3.37079	0.607903	1.14068	2.62172	1.16279	0.530035	1.49254	0.767754	1.59744	0.806452
chr14-86000001-87000000	2.01439	1.74081	2.06693	1.13208	2.17239	1.54799	0.58309	1.1236	2.5	2.01613	1.14943	1.4881	1.5534	2.45614	0.790167
chr14-87000001-88000000	0.97493	1.32827	0.599401	1.09489	2.25564	2.75229	1.70455	2.06186	3.37079	1.38889	2.43446	3.54839	2.2869	1.44404	1.73358
chr14-88000001-89000000	1.48588	1.87266	0.878049	1.55039	1.41388	0.291545	0.835655	0.3663	0.980392	1.09091	1.32075	0.934579	2.03252	2.2293	1.14336
chr14-89000001-90000000	1.8598	0.527241	1.13101	2.05479	0.491703	0.560224	0.543478	0.628931	1.22699	0	0.35524	0	0.94162	0.903614	0.630631
chr14-90000001-91000000	1.17994	0.931099	0.925926	1	0.539245	1.27389	0.304878	0.316456	0.955414	0	0	0.849858	0.378072	0	0.182149
chr14-91000001-92000000	0.928382	0.679117	1.40713	1.04167	1.06802	0.257069	0.533333	0.321543	0.831025	0.342466	0.689655	0.296736	0	0.301205	0.256191
chr14-92000001-93000000	1.02639	1.43369	1.14177	0.638978	0.75846	0.584795	0	0.621118	0.307692	0	0.549451	0.578035	0.766284	0.615385	0.511509
chr14-93000001-94000000	0.817439	0.866551	1.26829	0.724638	0.494505	0	0.547945	0	0.297619	0.643087	0.344828	0.518135	1.2963	0.299401	0.428449
chr14-94000001-95000000	1.20805	1.14504	1.35014	1.50376	0.97589	0.58309	0.791557	0.671141	1.2945	1.0274	1.57068	0.895522	1.52964	0.895522	1.09091
chr14-95000001-96000000	0.929615	1.06952	0.824176	1.74825	1.09447	0.573066	0	0.909091	2.57143	2.31788	0.5386	1.48368	0.929368	0.593472	0.493421
chr14-96000001-97000000	0.661376	0.934579	0.643382	1.06762	0.848485	0	0.892857	0.3663	1.19403	0.344828	0.982318	0.30303	1.0274	1.62866	0.717489
chr14-97000001-98000000	1.26404	0.551471	1.60985	1.08696	0.854179	0.566572	0	0.364964	1.08303	0.355872	1.37525	0	0.804829	0.643087	0.959024
chr14-98000001-99000000	0.746269	1.20968	1.31048	0.763359	0.863214	0.589971	0.581395	1.1194	0.344828	1.16279	1.4652	0.903614	1.62933	1.17994	0.178571
chr14-99000001-100000000	0.972222	1.35922	1.25847	0.666667	0.588235	0	0.821918	0.3125	1.89873	0	1.38169	0.909091	1.76471	0.625	0.428082
chr14-100000001-101000000	0.864198	1.10294	1.4733	1.02389	0.49505	0.787402	0.488998	0	0.46729	0.673401	0.506757	0.255102	1.2844	1.27389	0
chr14-101000001-102000000	0.846262	1.04167	0.995475	1.34228	1.16835	1.3369	0.735294	0.773196	1.31926	0.609756	1.2069	1.7094	0.838926	0.78534	1.06908
chr14-102000001-103000000	1.04302	0.829187	1.11836	0.307692	0.887265	0.511509	0	0	1.56658	0.625	0.705467	0	1.01523	0	0.0829187
chr14-103000001-104000000	1.13636	1.11643	1.18613	0.318471	0.616333	1.15607	0.461894	0.952381	1.14155	0.296736	0	0.276243	0.491803	0.574713	0.171527
chr14-104000001-105000000	0.395778	0.163132	1.3181	0.862069	0.612245	0.729927	0	0.576369	0.694444	0.60423	1.473	0	1.34454	0	0.747508
chr14-105000001-106000000	0.582751	1.04167	0.61082	0.872093	0.43122	0.2331	0.223714	0	1.14286	0.261097	0.456621	0.992556	0.321543	0.746269	0.158856
chr15-25000001-26000000	0.677507	1.44144	0.674374	0.319489	1.72516	1.47929	0.857143	4.23453	2.1875	1.9544	1.46252	1.68067	1.47601	0.28169	1.52542
chr15-26000001-27000000	1.27841	1.11524	0.644567	0.303951	1.85414	1.983	1.17994	7.85714	0.852273	2.35294	1.73745	3.14465	2.2	1.94175	1.49912
chr15-27000001-28000000	1	1.13208	0.773694	1.07914	1.30409	0.9375	1.14613	1.27796	0.324675	1.81159	1.23894	2.04082	0.736648	2.54777	0.854701
chr15-33000001-34000000	1.23626	0.94162	0.830258	0.735294	1.09114	0.641026	1.81818	0.344828	2.76817	2.08333	0.847458	1.58228	2.16963	0.84507	1.59011
chr15-35000001-36000000	0.570613	0.568182	0.484966	0.677966	0.882553	0	0.917431	0.714286	0.343643	0.823045	0.724638	0.632911	1.38889	0.638978	0.723982
chr15-36000001-37000000	1.51099	0.925926	0.742804	1.0101	0.737265	0.917431	0.325733	0.757576	0	1.76678	0.409836	0.911854	0.819672	0.630915	1.05541
chr15-37000001-38000000	0.682128	0.56926	1.41643	1.03448	1.13712	2.25989	1.81818	1.1236	2.37154	1.23457	2.33393	1.18343	1.55945	1.59236	1.00091
chr15-38000001-39000000	1.47929	0.803213	0.908265	0.347222	0.84088	1.68539	0.890208	0	1.07914	0.746269	1.80361	0.898204	0.364299	1.63934	0.620567
chr15-39000001-40000000	0.706215	1.71429	0.844278	0.719424	0.518807	0.593472	0.946372	0	0	0	0.78125	0.573066	1.002	0.309598	0.260643
chr15-40000001-41000000	0.790514	0.672269	0.570342	0.701754	0.569801	0.274725	0	0.660066	0.307692	0.598802	0.541516	0.584795	0.519931	1.15942	0.424809
chr15-42000001-43000000	0.933333	0.513699	0.99728	0.325733	0.414446	0.613497	0.600601	0.657895	0.626959	1.04895	0.617284	0.285714	0.181159	0.634921	0.257069
chr15-46000001-47000000	0.882353	0.188324	1.23106	1.45455	1.7532	0.598802	2.44648	2.16606	0	1.80505	0.400802	1.65563	1.36986	1.68919	2.06009
chr15-47000001-48000000	1.68776	1.30354	0.671785	0	1.07095	1.68539	0.3125	1.44928	1.83824	2.21239	1.16732	1.9802	1.53509	1.3986	2.32975
chr15-48000001-49000000	1.13636	1.36719	0.896414	0.346021	0.983607	0.649351	1.18694	1.03448	1.05634	2.5641	1.66359	0.632911	1.01626	0	1.19454
chr15-49000001-50000000	0.690608	0.574713	0.55814	0.337838	0.594452	0.332226	0.842697	0.384615	0.70922	1.70068	0.575816	1.23457	0.2	0.31348	1.0989
chr15-50000001-51000000	0.988701	0.900901	1.01476	1.05634	0.622665	0.322581	0.269542	0	0.931677	1.38889	0.954198	0.884956	0.714286	0.940439	0.441306
chr15-51000001-52000000	0.83682	0.531915	1.53257	1.03093	0.513479	0	1.15942	0.840336	0	1.36986	0.189036	0.294118	0.596421	2.08333	0.181324
chr15-52000001-53000000	0.525624	0.773694	0.884956	0.398406	1.11043	0.291545	0	0.3367	0.310559	0.323625	0.358423	0.2849	0.587084	0	0.17452
chr15-53000001-54000000	0.696379	0.189394	1.08268	0.657895	0.719424	2.0649	0.540541	0.746269	1.67785	1.91571	0.772201	0.887574	1.27389	0.955414	0.707965
chr15-54000001-55000000	2.12465	1.3834	1.38203	0.327869	1.51099	0.974026	0.898204	1.52672	0.359712	1.13208	1.9305	1.5625	1.19284	1.40351	1.82983
chr15-56000001-57000000	0.722543	0.562852	0.671785	2.30263	0.670323	0.967742	0.3003	1.81818	0.706714	0.34965	0.753296	0.306748	1.19048	0.338983	0.511509
chr15-57000001-58000000	1.88953	1.10497	1.00182	0.348432	0.691824	0.314465	0	0	0.326797	0.343643	0	0.298507	0.542495	1	0.460405
chr15-58000001-59000000	1.59884	1.67286	0.968992	0.357143	0.576923	1.1396	1.46628	0.729927	0.967742	0.363636	0.938086	0.306748	0.556586	0.655738	0.535236
chr15-59000001-60000000	0.935829	0.902527	1.07004	0.940439	0.799017	0.638978	0.3003	0.727273	0.299401	0	0.169779	1.27796	0.17452	0.626959	0.338696
chr15-60000001-61000000	0.405954	1.21317	1.04068	0	0.976801	1.51976	0.28169	0	0.363636	0.763359	1.15607	0	0.728597	0.289017	0.693241
chr15-61000001-62000000	1.61527	0.531915	0.583658	0.332226	0.951173	0.552486	0.277778	0.389105	1.44928	0.660066	1.80505	0.560224	0.603622	0.606061	1.35501
chr15-62000001-63000000	1.10957	1.14068	1.54143	0	0.966495	1.08696	1.16618	0.970874	0.316456	0	0.531915	0.892857	1.13636	0.292398	0.4363
chr15-63000001-64000000	1.10957	1.02564	0.676983	1.1583	0.371287	1.12994	0.259067	0.628931	0	0.340136	0	0	1.58103	0.641026	0.175285
chr15-64000001-65000000	0.918635	1.34003	0.998185	0.362319	0.584112	1.28617	0.849858	0	1.27389	1.05634	0	0.647249	0.350263	0.857143	0.355556
chr15-65000001-66000000	1.74966	0.776699	0.907441	0.867052	0.923913	0	1.26582	1.0101	0.244499	0.346021	0.169205	0.286533	0.16835	0.877193	0.170358
chr15-66000001-67000000	0.810811	0.907441	1.1257	0.772201	0.850822	0.282486	1.1976	0.31348	1.25786	0.332226	0.880282	0.314465	0.548446	0.289017	0.261324
chr15-67000001-68000000	1.36426	0.501672	0.990099	1.13208	0.464037	0.307692	0.27933	0	1.28205	0.346021	0.362319	0.879765	0.617284	0.301205	0.639854
chr15-68000001-69000000	0.137552	1.13821	1.1883	0.660066	0.633276	0.558659	0.859599	0.682594	0.569801	1.07527	1.24334	0.615385	0.542495	0.986842	0.0841751
chr15-69000001-70000000	0.907912	1.09091	1.22526	0.727273	0.533808	0.2849	1.38504	0.701754	0.990099	0	0.519031	0.60241	0.18797	0.288184	0.775862
chr15-70000001-71000000	0.826446	1.41093	1.4881	0.326797	0.659472	1.16959	0.857143	0.31348	1.58228	0.337838	0.164204	0.923077	0.5386	2.2293	0.713012
chr15-71000001-72000000	1.20482	1.34357	0.847458	1.43885	0.876644	0.591716	0	0.749064	0.671141	0	0.192678	0	0.585938	0	0.270027
chr15-73000001-74000000	1.60584	0.40568	1.02421	1.11111	0.852619	0.859599	1.63934	0	0.716846	0.671141	0.904159	1.43678	1.13636	0.903614	0.612423
chr15-76000001-77000000	1.14778	1.17417	0.654818	0.664452	0.671551	1.19403	0.524934	0.682594	0.634921	0.334448	0.353982	0.940439	0.19084	1.47059	0.342173
chr15-77000001-78000000	0.705219	1.33588	1.03774	0.623053	1.17371	1.16959	0.882353	0.784314	0.338983	0	0.507614	0	0.954198	0.274725	0.429185
chr15-78000001-79000000	1.37363	0.357782	0.680934	1.3986	0.329128	0.906344	1.08992	0.319489	0	1.66667	0.880282	0.282486	0.8726	0	0.257511
chr15-79000001-80000000	0.587372	0.520833	0.813008	0.289855	0.863664	0	0	0.699301	0.626959	0	0.728597	0.31746	0.37037	1.12994	0.762712
chr15-80000001-81000000	1.04167	0.733945	1.81125	0.977199	0.584454	0.890208	0.546448	0.701754	0.340136	0.75188	0.756144	0.869565	0	0.291545	0.0847458
chr15-81000001-82000000	1.17994	1.10294	0.817439	0.711744	0.886001	1.27796	0.574713	1.0989	0.9375	0.396825	0.19084	0.303951	0.384615	1.7301	0.528169
chr15-86000001-87000000	2.45566	0.562852	1.417	0	0.680272	0.289855	0.542005	1.45985	0.680272	1.74825	1.42566	0.680272	1.90641	1.96078	1.17117
chr15-87000001-88000000	1.95195	2.10728	1.14177	1.60256	1.98441	3.49206	3.46821	3.125	1.41844	3.07692	3.39623	1.49254	2.21729	3.7464	1.88341
chr15-88000001-89000000	0.998573	1.48423	0.884086	0.692042	1.46431	0.662252	2.32558	2.17391	1.45455	2.52708	1.79533	2.23642	1.59681	1.60256	1.80832
chr15-89000001-90000000	1.3624	1.77305	1.11111	1.05263	0.839866	0.852273	1.05263	2.28758	0.289017	1.65017	0.367647	0.555556	0.374532	0	0.436681
chr15-91000001-92000000	1.34409	1.45719	1.12676	0.328947	1.1236	0.58309	0.60241	0.716846	0.299401	0.318471	1.04167	0.882353	0.551471	0.560224	0.590717
chr15-92000001-93000000	1.05541	1.46252	1.06383	0.934579	0.785973	1.5873	1.06667	0.37037	0.325733	3.21429	0.756144	0.892857	1.20724	1.29032	0.549954
chr15-93000001-94000000	1.65062	1.08108	1.82648	1.02389	0.91954	0.569801	1.0582	0.363636	0	0.632911	0.52356	1.20846	0.729927	1.20482	0.589722
chr15-94000001-95000000	0.577201	0.371058	1.95695	0.719424	0.587851	0.824176	0.540541	0.361011	0.383142	1.1583	0.729927	0.974026	0.742115	1.28205	0.636943
chr15-95000001-96000000	1.34328	0.736648	2.06379	0.37594	0.850785	1.60772	2.08333	1.1236	0.729927	0.711744	0.525394	0.593472	0.824742	0.387597	1.15044
chr15-96000001-97000000	0.988701	1.02564	1.24164	1.0453	1.01716	0.9375	0.600601	0.803213	1.3468	1.44404	0.533808	0.309598	1.0395	1.21951	0.62724
chr15-97000001-98000000	0.580552	1.30354	1.78571	0.353357	1.48771	2.89855	2.65487	0.387597	1.1811	2.69231	3.36634	2.35988	1.48976	1.73913	1.6696
chr15-98000001-99000000	0.721501	1.6791	0.773694	1.41844	1.41026	2.38908	2.86533	0.673401	3.10345	1.52091	2.44361	2.67062	1.11111	0.649351	1.20898
chr15-99000001-100000000	0.806452	1.07143	1.09689	0	0.413712	0.852273	0.773196	0.3663	0.882353	1.10701	0.743494	0.285714	0.990099	0.576369	0.0862069
chr15-100000001-101000000	1.85676	1.11524	1.60681	0.649351	0.739898	0.560224	0.266667	1.02389	0.653595	0.738007	0.543478	0.52356	0.506757	0.3125	0.674536
chr15-101000001-102000000	1.49254	0.181159	0.848256	0	0.333519	0.503778	0.271739	0.857143	0.286533	0.955414	0.34965	1.77515	0.531915	0.600601	0.856898
chr16-1010001-2010000	0.817757	1.4556	0.555997	1.21212	0.735895	0.669643	0.414938	1.71674	0.310078	0.663717	0.984529	0	0.726744	0.218818	0.392157
chr16-3010001-4010000	0.520156	0.157729	1.22295	0.970874	0.990589	0.253165	0.484262	1.53374	0	0.298507	0.159744	0.537634	0.662252	1.72911	0.1638
chr16-4010001-5010000	0.250313	0.791139	0.561798	0.887574	0.544016	0	0.493827	0.276243	0	0.58309	0.688468	1.04439	0.967742	0.52356	0.486618
chr16-5010001-6010000	0.807537	1.07335	1.12888	1.74216	1.21681	0.892857	1.52284	1.36054	0.617284	1.94175	1.58172	0.874636	1.45191	1.71821	1.657
chr16-7010001-8010000	0.984529	1.13852	1.12888	1.36054	2.48034	1.72414	1.90736	1.0453	1.76991	4.58333	2.50965	3.0303	3.6965	2.41692	2.60791
chr16-9010001-10010000	0.403769	0.181159	0.680934	1.91693	1.2858	0.296736	1.16959	1.30719	1.28205	0.638978	0.530973	0.867052	0.557621	0.60241	1.10544
chr16-10010001-11010000	0.539084	0.551471	1.19157	0	0.227661	0	0.584795	0	0.852273	1.64474	0.361011	0.306748	0.206186	0.322581	0.340716
chr16-11010001-12010000	0.121803	1.14192	0.901713	1.91693	0.36784	0	0	1.12994	1.00503	0.314465	0.34662	0	0.505902	1.47493	0.6639
chr16-12010001-13010000	0.690608	1.15512	1.20818	1.02389	0.746697	0.598802	0.269542	0.358423	0.84507	1.67224	0.917431	0	0.706714	0	0.508044
chr16-13010001-14010000	0.693481	1.13636	0.885827	0	0.839329	0.892857	0.872093	1.2605	1.35593	1.98413	1.81818	0.628931	1.23023	1.1396	2.22222
chr16-17010001-18010000	0.966851	1.0772	0.9839	0.362319	0.757135	0.568182	0.304878	0.638978	2.26537	0.392157	0.536673	1.875	1.19048	0.595238	0.736648
chr16-19010001-20010000	0.689655	1.40845	0.831793	1.22324	0.771513	0	0.560224	0.687285	0.847458	1.58228	0.167504	0.833333	0.931099	0	0.345722
chr16-23010001-24010000	0.391134	0.810373	0.644567	0.996678	0.648203	0.31348	1.13314	0	0.328947	0	0.573614	0.303951	0.56391	1.15942	0.59322
chr16-24010001-25010000	1.10345	0.793651	1.15163	1.0101	1.33253	2.54958	1.11421	0.699301	2.05479	0.682594	0.92081	0.290698	1.26582	1.27796	0.990099
chr16-25010001-26010000	0.694444	1.60142	0.971817	1.09091	1.51038	1.60772	0.544959	1.33333	0.986842	0.666667	1.18812	1.26183	1.60321	1.57233	1.35993
chr16-26010001-27010000	0.879765	1.4733	1.16392	0.826446	2.09391	2.31214	1.13314	1.41844	1.69492	1.42857	2.6	1.34048	1.65289	0.970874	3.00752
chr16-27010001-28010000	0.154321	2.16606	1.05263	1.69492	0.683761	0.835655	1.98511	1.31148	0.506329	0.666667	0.472441	0.892857	0.70922	0.549451	0.936968
chr16-47335802-48335801	0.960219	1.36986	1.1194	1.9305	0.714286	1.98675	2.22222	0.357143	0.740741	0	1.3834	1.62866	1.14504	0.298507	0.738007
chr16-48335802-49335801	1.39752	1.40598	1.10193	1	1.42063	2.19436	1.16618	1.81159	0.687285	1.48148	1.26354	1.21951	0.94518	2.0649	1.62602
chr16-49335802-50335801	1.26103	0.915751	0.550459	2.16049	0.990644	1.59574	0.777202	0.597015	2.20994	1.85185	0.550459	0.817439	0.497512	1.75439	1.29534
chr16-50335802-51335801	0.71736	1.56522	1.77903	1.1194	0.806916	0.887574	1.25392	0.738007	1.4881	0	0.775194	1.34048	1.47601	0.568182	0.974314
chr16-51335802-52335801	1.11111	1.14504	0.763359	0.355872	1.34615	0.588235	1.16959	1.07914	1.9084	0.343643	2.28137	0.621118	1.14723	0.306748	0.767263
chr16-52335802-53335801	0.909091	1.18577	0.788177	0.684932	1.35135	0.320513	0.923077	1.36986	0.343643	0.389105	0.383877	0	0.19802	0	0.619469
chr16-53335802-54335801	1.01156	1.65746	1.30841	0.344828	0.567465	0.874636	0.808625	1.03093	1.52905	1.0101	0.392157	1.15942	0.375235	0.628931	0.843882
chr16-54335802-55335801	1.12676	1.13208	1.46789	0.684932	0.915192	0.638978	0.793651	0.961538	2.5974	0.696864	0.740741	1.07527	0.919118	1.5873	0.949914
chr16-55335802-56335801	0.865801	1.10701	0.841908	0.361011	0.705053	0.940439	1.30548	0	1.01695	0.684932	0.731261	0.628931	1.52381	0	0.697472
chr16-56335802-57335801	1.94175	1.66359	0.56444	0.986842	0.59108	0	0.793651	0.332226	0.578035	0	0.819672	0	0.549451	0.609756	0.256191
chr16-57335802-58335801	0.629723	1.94346	0.910747	1.875	0.420831	0	0.539084	0.323625	0.510204	1.59744	0.520833	0.3003	1.24113	0.849858	0.406835
chr16-58335802-59335801	0.716332	0.915751	0.664137	0.671141	0.875547	0	0.542005	0	0.952381	0.671141	0.761905	0.314465	1.0101	0.600601	1.24896
chr16-59335802-60335801	2.22883	2.12355	0.749064	2.30263	1.86851	1.84211	1.47493	1.84502	3.69004	1.49813	2.43408	2.06897	1.36719	1.54799	2.27671
chr16-60335802-61335801	2.33236	0.814664	1.66503	1.81159	2.82448	0.872093	1.40056	2.67176	3.84615	2.34375	2.6971	4.0678	3.29218	4.6875	3.44828
chr16-61335802-62335801	1.20968	1.31332	1.59925	2.91971	1.61708	2.58065	1.86916	3.21429	3.53357	1.82482	2.77228	1.51057	1.8797	5.06329	3.54545
chr16-62335802-63335801	1.80451	0.984252	1.21495	1.41844	2.1865	1.35593	2.20126	2.64151	1.62602	0.757576	2.4952	4.65839	1.35659	4.23453	3.56189
chr16-63335802-64335801	1.6129	0.353357	1.60321	1.09091	1.95185	0.986842	1.34771	1.42349	0.647249	1.07143	1.20724	2.1021	0.414938	2.02703	2.08333
chr16-64335802-65335801	1.94715	1.70132	2.07957	2.14286	1.97682	3.96341	1.78571	1.77305	2.63158	2.02429	1.54739	2.39521	2.69151	2.76074	2.54545
chr16-65335802-66335801	1.1994	1.47368	0.914913	0.344828	1.32911	1.74216	1.82371	1.0274	2.52366	1.42857	0.77821	2.57143	0.728597	1.62866	2.34023
chr16-66335802-67335801	0.952381	0.840336	1.34409	1.26984	0.412159	0.540541	0.47619	0.299401	0.753769	0.289017	0.329489	0	0.694444	0.813008	0.430293
chr16-71335802-72335801	0.666667	0.796178	0.802855	1.30719	0.597372	0.974026	0.304878	0.344828	0.619195	1.00334	0.33389	0	0.192308	0.928793	0.265487
chr16-72335802-73335801	0.846262	1.54374	1.18812	1.35593	0.930233	0.294985	0.903614	1.00671	0.30581	1.45455	0.181818	0.632911	0.75188	1.3245	1.06732
chr16-73335802-74335801	1.38313	1.4733	0.857143	1.60643	0.921942	1.69972	0	1.10294	1.30293	2.17391	0.785855	0.955414	1.98238	1.34228	1.94625
chr16-75335802-76335801	0.840336	0.56926	0.577478	0.682594	0.969697	1.08401	1.73913	0.318471	1.03448	1.35135	1.10701	0.31348	0.757576	1.62338	1.55979
chr16-76335802-77335801	0.677507	1.46789	0.676983	1.85874	1.33067	1.24611	2.63158	0.986842	2.68456	3.05344	3.16344	1.20482	1.61943	2.14724	2.85978
chr16-77335802-78335801	0.136054	1.42857	1.04364	0.977199	1.70213	1.75439	1.72911	0.33557	1.63934	1.43885	1.13636	1.43266	0.994036	1.59236	1.05171
chr16-78335802-79335801	1.38122	1.36452	1.05727	0.735294	0.947306	3.11526	1.43266	1.29032	1.16959	1.75439	2.01681	0.943396	1.2939	3.01205	0.919118
chr16-79335802-80335801	1.14286	0.809717	1.2334	1.07914	1.23305	0.819672	0.625	0	0.996678	1.36054	0.759013	1.44928	1.17417	1.4881	1.00365
chr16-80335802-81335801	0.549451	1.1194	0.848256	0.655738	0.682206	0.923077	0	0.338983	0.589971	0.993377	0.379507	1.24224	0.857633	0.595238	0.446828
chr16-81335802-82335801	1.32626	1.21528	1.42993	2.16606	0.221976	0.293255	0.932401	1.01351	0.58309	0	0.170358	0.892857	0.183486	0.872093	0.511073
chr16-82335802-83335801	2.00573	0.785855	0.488281	0.363636	1.24844	1.91083	1.65746	0.380228	2.11268	0.735294	0.93633	0.917431	2.17822	1.44509	1.7341
chr16-83335802-84335801	1.11576	1.56794	0.787402	1.4652	0.653595	0.561798	1.89189	0.967742	1.5625	0.33557	2.13904	1.20846	1.59574	1.46628	0.343053
chr16-84335802-85335801	1.04575	1.81219	0.811542	1	0.734523	0	1.05541	0.27933	1.26582	0.285714	0.66335	0.840336	0.684932	0	1.01351
chr16-85335802-86335801	1.11524	1.88356	1.31694	0	0.641026	0.277008	0.678733	1.06952	0.663717	0.307692	0.952381	0.26738	1.11288	0.568182	1.19617
chr16-86335802-87335801	1.59151	1.10701	1.43756	0.967742	0.874036	0.531915	0.997506	0.903614	2.1327	0.859599	0.66335	2.09974	1.87713	0.276243	1.13339
chr17-5010001-6010000	0.554017	0.178891	0.391773	0.316456	0.672269	0.295858	0.595238	0	0.25641	0	0.731261	1.71429	0.353357	0	0.0851789
chr17-6010001-7010000	0.78637	0.834725	0.450857	0.961538	0.555556	0.573066	0.2457	0	0.543478	0.315457	0.34904	0.593472	0.37037	1.10193	0.338409
chr17-8010001-9010000	0.64433	0.894454	0.55607	1.41844	0.515464	0.540541	0.26738	0.308642	0.522193	0.911854	0.175439	1.43266	0.88968	0.571429	0.682012
chr17-10010001-11010000	1.22117	1.10906	0.735971	1.03448	0.894988	0.57971	0.775194	0.738007	1.25	1.39373	0.196078	1.16959	0.378788	0.607903	0.722022
chr17-11010001-12010000	0.865801	0.702988	1.19266	0.355872	0.662651	1.7192	0.647249	1.89394	0.296736	0.75188	1.08108	0.955414	0.608519	0.288184	0.733272
chr17-12010001-13010000	2.07469	0.761905	0.656045	0.37037	0.771056	0.917431	0.573066	0.727273	1.06383	0.716846	1.54905	1.66205	0.94518	1.85185	0.699301
chr17-13010001-14010000	1.04167	0.182482	0.587659	1.12782	1.1635	0.911854	1.25	1.55039	0.371747	0.803213	1.16505	1.70455	1.02881	2.04678	1.5887
chr17-14010001-15010000	1.74927	0.891266	0.891972	1.69492	0.749064	1.21581	0.266667	0.636943	0.318471	1.01351	1.16279	1.44509	0.956023	1.32013	0.442087
chr17-17010001-18010000	1.321	1.43113	0.96238	1.09091	0.547809	0.75	0.512821	0	0	0	0	0.544959	0.172117	0.531915	0.0819672
chr17-26263007-27263006	0.661376	2.20713	1.13208	1.69492	0.496415	0.837989	0.554017	0.346021	0.56338	0.35461	0.164745	0	0.93633	0.568182	0.344234
chr17-27263007-28263006	0.929615	1.65017	0.580833	0.378788	0.652432	0.78534	0.488998	0.983607	0	0.325733	0	0.526316	0.878735	1.42857	0.668896
chr17-31263007-32263006	0.808625	2.17786	0.378072	0.714286	0.777047	1.65289	1.80723	0.714286	1.40845	1.28205	1.94932	1.3289	0.877193	1.81818	1.28205
chr17-32263007-33263006	1.23288	1.09689	1.10553	0.37037	0.4884	0.917431	3.3033	0	0.958466	1.2987	1.06572	1.90217	1.41343	1.57729	1.1257
