Bin	pooled_low_Mutant	TCGA-BT-A3PJ	pooled_low_WT	TCGA-BT-A20T	TCGA-BT-A2LA	TCGA-BT-A3PH	TCGA-CF-A27C	TCGA-DK-A1A5	TCGA-DK-A1A6	TCGA-GD-A2C5	TCGA-H4-A2HQ
chr16-86335802-87335801	1.06007	0.801425	1.00604	0.945946	0.697674	1.07914	0.647249	0.548246	1.72662	1.57068	0.837696
chr17-5010001-6010000	0.5386	1.43885	0.656814	0.394737	0.225734	0.371747	0.621118	0.880088	0.597907	0.344234	0.77821
chr17-6010001-7010000	0.545455	1.35993	0.777202	0.631313	0.694444	1.17967	0.308642	0.406091	0.150602	0.362976	0.5923
chr17-8010001-9010000	1.473	1.93906	0.706138	1.11888	0	0.745573	0.27027	0.995575	0	0.355872	0.816327
chr17-10010001-11010000	1.07527	2.40137	0.320513	0.135135	0.729927	0.37594	0.584795	0.42508	0.578035	1.70648	0.644468
chr17-11010001-12010000	0.545455	1.10638	0.660905	0.27137	0.731707	0.763359	0.560224	0.75188	3.13837	1.14754	0.727651
chr17-12010001-13010000	0.530973	0.509771	1.09204	0.658762	0.689655	0.357143	0.294985	0.4561	3.69844	0.878735	1.33333
chr17-13010001-14010000	0.378788	1.45719	0.994244	0.270636	0.45977	0.769231	0.615385	0.529101	0.720461	0.649351	0.512821
chr17-14010001-15010000	0.700525	1.35624	0.813449	0.63857	0.503778	1.01664	0.833333	0.425532	1.5896	0.897666	0.311526
chr17-17010001-18010000	0.934579	1.74927	0.706906	2.67606	0.253165	0.589391	1.25786	0.897868	0.605144	0.888099	0.630252
chr17-26263007-27263006	1.05079	1.50659	0.893855	0.738916	0.724638	0.854701	0.57971	0.55991	1.0101	4.92701	0.632244
chr17-27263007-28263006	0.982318	1.10294	0.670766	1.39665	0.821918	0.571429	0.621118	1.75631	0.736377	1.23457	7.69231
chr17-31263007-32263006	2.24138	0.600343	0.742312	1.25786	0.25641	0.683761	1.07817	1.58395	3.05132	1.34228	0.407332
chr17-32263007-33263006	1.57618	0.770548	0.845219	1.26743	0.982801	0.976043	1.10803	0.746269	1.20301	1.54905	1.002
chr17-33263007-34263006	1.73745	0.996377	0.933553	1.29366	0	0.0938967	0.578035	0.550661	1.54278	1.6158	0.993049
chr17-35263007-36263006	0.868056	0.944287	1.11421	1.23457	0.486618	0.567644	0.296736	1.43965	0.533333	1.02041	2.29167
chr17-38263007-39263006	1.57895	0.915751	0.912507	0.928382	1.59091	0.947867	1.41643	0.860215	0.298507	0.720721	0.808081
chr17-39263007-40263006	1.24555	1.36986	0.893326	1.46082	0.714286	0.468604	1.69972	1.54525	0.739645	0.848896	1.83299
chr17-46263007-47263006	1.59011	1.05263	1.48794	1.19681	3.5533	0.680272	0.595238	1.03806	0.886263	0.747664	1.0101
chr17-47263007-48263006	1.03986	1.81488	1.06326	1.43229	0.508906	0.389105	1.22699	0.321888	0.561798	0.56926	1.00402
chr17-48263007-49263006	0.94162	0.380952	0.378583	0.70028	0.217865	0.598802	1.21212	0.550055	1.90616	0.897666	0.519751
chr17-49263007-50263006	1.50094	1.31694	0.969828	0.657895	0.875274	0.80573	0.9375	0.921187	1.15942	1.42096	1.15546
chr17-50263007-51263006	1.32576	0.996377	1.99778	1.76152	0.719424	0.550964	1.15274	1.1325	1.66415	1.30597	0.529101
chr17-51263007-52263006	1.65289	1.30112	1.73475	1.65746	0.252525	0.55918	1.9774	1.41151	1.81543	1.31086	0.912779
chr17-52263007-53263006	0.733945	2.08333	1.69779	1.56454	0.726392	0.746269	1.63488	0.756757	0.572246	1.94346	1.6684
chr17-53263007-54263006	1.56863	1.27854	1.35281	0.922266	1.4218	0.634633	2.05882	0.926999	0.712251	1.51007	2.14823
chr17-54263007-55263006	1.27505	0.610288	1.23922	0.768246	0.230415	0.541516	1.22699	1.11111	2.01439	0.865052	1.06589
chr17-55263007-56263006	0.857633	3.62511	1.43388	2.02977	0.240385	0.923361	1.7094	1.40998	1.06061	0.674536	1.9937
chr17-56263007-57263006	0.580271	1.42045	1.16022	1.15979	0	1.0101	0.854701	1.67785	0.423131	0	1.24095
chr17-59263007-60263006	1.04384	1.07047	1.03389	0.426136	1.93705	0.407747	1.25	1.17021	1.23457	0.886525	1.0929
chr17-61263007-62263006	0.374532	1.53291	1.34078	1.89959	0.514139	0.461255	0.872093	0.809249	1.12994	1.23457	1.46597
chr17-63263007-64263006	0.925926	0.84666	1.08284	0.706215	0.666667	0.361011	2.93255	1.9037	1.19048	1.81518	1.33482
chr17-64263007-65263006	1.11111	2.12569	1.10619	1.08254	1.99501	0.358744	2.74725	1.06007	0.931677	1.85185	0.735294
chr17-66263007-67263006	0.181159	0.987433	1.21346	1.23796	1.02302	0.440141	2.12766	1.52672	1.09589	1.44928	1.28068
chr17-67263007-68263006	0.369004	1.33809	1.04053	1.57593	3.44828	0.377003	1.43678	0.842993	1.2605	0.862069	0.934579
chr17-68263007-69263006	1.91939	1.00091	1.07405	1.20805	2.31362	0.190114	1.90476	0.776915	1.0219	1.82815	0.815494
chr17-69263007-70263006	1.43737	1.07047	1.44479	1.29366	0.992556	0.476644	1.3587	0.968784	1.0279	1.1745	1.11789
chr17-70263007-71263006	1.82815	1.55979	0.690388	0.262123	3.21782	1.34892	2.38095	1.37276	0.145773	2.30906	1.13052
chr17-71263007-72263006	0.524476	1.06289	1.53139	1.48649	0.966184	0.0902527	1.83486	1.62037	1.77515	0.912409	1.61128
chr17-72263007-73263006	0.830565	0.92081	1.42782	1.62003	0.773196	0.829493	1.0929	1.13379	1.45985	1.3913	0.747863
chr17-75263007-76263006	0.694444	1.09689	0.92291	1.05105	2.45902	1.21951	0.584795	1.52838	1.32353	1.04348	1.17773
chr17-76263007-77263006	1.66667	1.5814	0.832466	1.40845	0.516796	0.680272	0.617284	1.94384	1.9403	2.50447	1.45577
chr17-78263007-79263006	0.886525	1.50376	1.16711	0.820793	1.00251	0.392542	2.51572	1.59817	1.54799	1.5873	0.626959
chr18-1010001-2010000	0.804829	1.02041	1.09321	0.820793	1.51134	1.28088	0.634921	0.764192	1.1544	0.733945	1.21212
chr18-2010001-3010000	0.534759	0.738007	0.556793	1.06809	1.31926	1.48561	0.806452	0.325027	0.14245	1.30597	1.18407
chr18-3010001-4010000	1.56863	0.615655	1.16602	0.952381	0.247525	0.455789	0.872093	0.319489	0.724638	0.392927	1.12821
chr18-4010001-5010000	0.366972	1.87166	1.25984	1.19048	2.267	0.650558	0.802139	0.75188	1.4771	0.875657	0.961538
chr18-5010001-6010000	0.18315	1.05356	0.860215	2.04604	1.3986	0.924214	2.16718	1.03093	0.896861	0.505051	1.32653
chr18-6010001-7010000	0.87108	0.821918	1.11049	0.683995	0.721154	1.50177	1.04439	0.316456	0.546448	1.22807	1.02564
chr18-7010001-8010000	1.56556	1.02916	0.880088	1.44168	0	0.5923	0.564972	1.2931	1.16448	0.380952	0.849257
chr18-8010001-9010000	0.547445	0.762066	1.35135	1.31752	0.74813	1.54291	0.867052	0.546448	1.24309	0.675676	1.11223
chr18-9010001-10010000	1.74081	1.23239	1.01064	0.547196	3.16302	1.53551	0.864553	0.989011	0.292826	1.21739	0.854701
chr18-10010001-11010000	1.07143	0.731261	0.475939	0.520833	1.24378	1.36737	2.47934	0.875274	0.727802	0.886525	1.34715
chr18-11010001-12010000	0.584795	0.431779	0.674157	0.675676	0.966184	1.05668	2.0649	0.339751	1.67683	0.702988	0.829876
chr18-13010001-14010000	0.572519	1.22757	1.09709	0.962861	1.02828	1.01946	0.280899	0.873362	1.0101	0.746269	1.12821
chr18-19460899-20460898	0.179533	0.692641	1.06326	1.53417	1.01781	1.18289	1.78571	1.07991	1.2605	1.42857	1.02326
chr18-20460899-21460898	1.50659	1.10701	1.11607	0.377834	0.724638	1.20594	1.3245	1.50376	0.702247	1.28913	1.23203
chr18-21460899-22460898	0.723327	1.14638	0.926431	0.655308	0.954654	1.01758	2.14724	1.33607	1.63934	0.716846	0.419727
chr18-22460899-23460898	0.948767	0.855432	1.57523	0.672948	2.4	0.540054	1.36612	1.33185	0.94086	1.61871	0.643087
chr18-23460899-24460898	0.587084	1.10092	0.76087	0.935829	0.457666	1.06796	1.22324	1.12613	0.884956	1.90114	1.05374
chr18-24460899-25460898	1.16054	1.25448	1.17899	0.949796	3.2	0.957854	0.874636	1.14823	1.34128	1.22378	1.55945
chr18-25460899-26460898	1.66667	1.21043	1.32412	1.07672	0.959233	0.777454	1.51057	0.613497	1.75953	0.859107	1.02987
chr18-26460899-27460898	0.740741	1.30597	1.44364	0.539084	1.71149	1.59325	1.7192	1.12613	1.11421	0.526316	2.03863
chr18-27460899-28460898	0.804829	1.24402	1.0989	0.824176	1.46699	1.37868	1.4881	1.00334	0.708215	1.41129	0.912201
chr18-28460899-29460898	0.598802	1.06572	0.268673	0.927152	1.35135	1.48699	1.17302	0.970874	0.698324	1.68539	0.308642
chr18-29460899-30460898	1.86916	0.789474	0.830105	0.634518	1.19904	0.63234	0.60241	1.28755	1.64384	1.25	1.13636
chr18-30460899-31460898	1.4433	1.00182	1.14025	0.992908	0.744417	0.937207	1.11111	1.69109	1.49925	0.927644	0.842993
chr18-31460899-32460898	0.965251	0.978474	1.21951	0.779221	0.251889	0.567108	0.546448	0.78125	0.851064	1.1215	1.11336
chr18-32460899-33460898	0.584795	1.84502	1.03486	0.407609	1.69492	0.38059	0.28169	0.337838	0.60241	1.89003	0.805639
chr18-33460899-34460898	0.369004	0.527704	1.16796	2.08333	1.19048	1.5311	0.276243	1.06724	1.02339	1.45719	0.533618
chr18-34460899-35460898	0.961538	0.99728	0.712719	1.21212	1.01523	0.957854	1.76991	0.659341	0.997151	0.682594	1.34995
chr18-35460899-36460898	0.77821	1.42857	1.68845	0.798935	0.930233	0.643382	1.12994	1.14464	0.591716	0.818331	0.704935
chr18-36460899-37460898	0.701754	0.767918	1.02371	1.13493	1.00251	0.668577	1.92837	1.7094	1.48649	0.716846	0.491642
chr18-37460899-38460898	1.51515	1.24004	1.63013	1.75913	3.46667	0.90009	0.793651	0.667408	1.37615	1.88034	1.32653
chr18-38460899-39460898	1.14504	1.41376	1.48352	1.68831	1.54639	0.904977	0.531915	0.9375	0.875912	0.530973	1.34576
chr18-39460899-40460898	1.14723	1.34168	1.21308	2.21354	2.36407	1.37489	0.862069	1.10375	1.58046	1.95122	1.09562
chr18-40460899-41460898	1.38889	0.96831	1.45946	2.31293	2.57009	1.02041	0.584795	1.12108	0.69541	0.865052	1.39721
chr18-41460899-42460898	1.25	2.3235	1.05263	0.501253	1.61725	0.359066	1.50754	1.53677	1.61507	0.353357	1.18812
chr18-42460899-43460898	0.94162	1.03448	0.860678	0.878294	0.469484	1.10092	0.987654	1.17396	1.20805	1.43885	0.84666
chr18-43460899-44460898	0.379507	1.48011	0.687104	0.664894	1.15207	1.40581	1.70455	0.947368	0.451807	0.727273	0.618557
chr18-44460899-45460898	1.38067	0.645756	0.809498	0.679348	0.722892	0.684932	0.2849	0.783875	1.33531	0.519931	0.829016
chr18-45460899-46460898	1.03806	0.946074	0.707291	0.55788	1.01523	0.95511	1.14286	4.63362	0.289855	1.2987	1.20846
chr18-46460899-47460898	0.787402	0.73193	0.694074	0.897436	1.32979	1.60529	1.21212	0.76087	1.32159	2.13144	0.434311
chr18-47460899-48460898	0.959693	1.04712	1.07759	0.932091	1.16279	1.47738	2.10843	0.529661	1.17647	0.833333	0.626305
chr18-48460899-49460898	1.47874	1.27157	0.875274	0.696379	0.226244	1.08992	0.308642	0.883219	0.440529	0.496689	0.648649
chr18-49460899-50460898	1.08499	1.35501	1.21951	1.25523	1.97531	0.815956	1.28205	1.606	1.1396	1.90311	0.879765
chr18-50460899-51460898	1.16054	1.09689	0.997783	0.664894	1.74129	1.59716	1.26183	1.04603	1.18519	0.527241	0.723888
chr18-52460899-53460898	0	1.39795	1.34048	0.65445	2.55754	0.646353	2.35988	0.944386	0.931677	2.21843	1.26437
chr18-53460899-54460898	0.553506	1.69946	0.847458	1.17188	0.757576	1.30964	1.27389	1.30719	1.09375	0.87108	1.22075
chr18-54460899-55460898	0.787402	2.16411	1.13636	1.15237	1.04167	1.74312	0.539084	1.28342	0.895522	1.57068	0.627615
chr18-55460899-56460898	0.952381	1.6844	0.797024	1.14943	1.84211	1.67488	3.79747	4.0884	0.576369	0.739372	0.993049
chr18-56460899-57460898	0.700525	0.340716	0.964114	1.0568	1.11111	0.95511	2.09424	1.10254	0.578871	0.537634	1.06486
chr18-57460899-58460898	0.380228	1.11111	1.18598	1.22117	2.82776	0.917431	0.332226	0.716479	0.441176	2.22222	0.849257
chr18-58460899-59460898	0.346021	0.96831	1.19318	1.17801	0.987654	0.99278	1.94175	0.332594	0.466563	1.8018	0.31185
chr18-59460899-60460898	0.380952	1.58582	1.23111	1.43678	2.22772	1.49813	1.7094	0.770925	0.858369	1.15607	1.2987
chr18-60460899-61460898	1.48976	1.19266	1.0989	0.136986	1.21655	0.8	1.22699	0.983607	0.588235	1.5411	0.516529
chr18-61460899-62460898	0.588235	0.919118	1.04626	0.657895	1.97044	1.22411	0.630915	1.34436	1.43266	0.359712	0.718686
chr18-62460899-63460898	1.65289	0.725953	1.29432	1.78817	1.44578	0.854701	1.21212	1.6632	1.43472	0.539568	0.429185
chr18-63460899-64460898	1.07066	1.08499	1.4798	1.26582	0.982801	0.562324	1.88088	0.915332	1.39319	1.52027	0.986842
chr18-64460899-65460898	2.02206	1.3346	1.45089	2.04082	1.59151	0.759734	1.47059	1.24014	1.22699	1.48699	0.636943
chr18-65460899-66460898	1.02041	1.11732	1.11762	1.71184	1.44578	1.0979	1.77936	1.39186	2.22531	0.536673	0.601805
chr18-66460899-67460898	0.561798	1.24046	1.26652	1.3624	1.55039	0.796813	1.19048	0.657174	1.2012	1.00334	0.746269
chr18-67460899-68460898	0.952381	0.757576	0.933553	0.673854	1.77215	0.872939	0.793651	0.717213	0.71736	0.674536	0.542299
chr18-68460899-69460898	1.01833	1.00457	1.15141	0.806452	2.41935	0.377003	2.02312	1.66113	0.730994	1.07335	0.825593
chr18-69460899-70460898	1.18343	1.51786	1.6147	1.04439	1.47059	1.04662	1.1976	1.57303	1.37405	1.43113	0.992063
chr18-70460899-71460898	0.376648	0.73193	1.21547	1.71674	1.2987	0.818182	1.64835	0.961538	0.757576	0.34965	1.22951
chr18-71460899-72460898	1.32075	1.38249	1.25752	2.23881	1.69082	0.774443	0.852273	0.566251	0.956938	1.24777	1.22905
chr18-72460899-73460898	1.72084	0.972591	1.15063	1.64609	1.59453	1.25	1.69492	1.17021	0.724638	1.45191	1.02987
chr18-73460899-74460898	0.932836	0.786026	1.08025	0.948509	1.22549	1.53153	0	1.26449	0.840336	0.692042	0.777778
chr18-74460899-75460898	0.995025	1.2093	1.10759	1.28205	1.18483	0.972763	0.617284	0.558659	1.8705	0.351494	1.30577
chr18-75460899-76460898	2.42991	1.60226	1.15875	1.87416	1.03093	1.08588	0.284091	1.8244	0.627943	2.43408	0.520291
chr18-76460899-77460898	0.369004	0.743494	0.835073	1.04167	0.71599	0.839552	1.4245	2.08333	0.787402	1.10497	0.768386
chr19-28681783-29681782	1.06383	1.12254	0.749064	1.37931	2.08817	0.742115	1.51976	1.56775	0.754148	0.356506	1.64609
chr19-29681783-30681782	2.13144	1.30662	0.912997	1.75913	2.05128	0.369344	0.923077	1.00784	1.07527	3.81944	1.91898
chr19-30681783-31681782	0.562852	1.15416	1.48352	1.12782	2.83688	0.917431	0.898204	1.34995	1.33531	1.16279	1.08268
chr19-31681783-32681782	1.01215	1.24004	1.62354	1.28755	1.4218	0.746269	1.82371	0.990099	0.900901	0.656814	1.62933
chr19-33681783-34681782	0.699301	1.29032	0.939518	0.566572	1.20773	0.931966	1.75953	1.3986	0.877193	0.702988	1.74102
chr19-34681783-35681782	0.38835	0.970018	0.748263	0.662252	2.49307	1.30112	0.877193	1.01124	0.924499	1.85185	1.20968
chr19-41681783-42681782	0.520833	0.904977	1.52231	0.68306	0.733496	1.2093	3.34347	0.551876	1.45695	1.58451	1.6815
chr19-50681783-51681782	0.668896	1.04895	0.985477	1.31062	0.875274	1.83752	0.253807	3.15041	0.613497	0.917431	1.37712
chr19-51681783-52681782	1.39373	1.13835	1.11702	1.26743	0.70922	0.693842	0.852273	1.58395	0.414365	0.827815	1.67715
chr19-56681783-57681782	1.27505	0.922509	1.35135	0.779221	0.244499	1.89934	1.9337	1.42388	0.802139	0.978793	1.29741
chr2-1010001-2010000	2.22222	2.05033	1.28342	1.3986	1.20773	0.387973	1.16618	0.660793	0.869565	1.06007	1.97152
chr2-2010001-3010000	1.05079	1.11684	1.48699	2.42261	2.31959	0.79929	1.11421	0.835946	1.4556	0.919118	1.42421
chr2-4010001-5010000	1.51007	1.16906	1.36911	1.26761	1.38249	1.16175	0.914634	1.02459	1.56695	0.892857	1.50602
chr2-6010001-7010000	0.892857	0.549451	0.969305	1.56658	1.15473	0.265018	1.1396	0.615385	1.11266	0.339559	1.6684
chr2-7010001-8010000	2	0.834879	2.34667	1.39771	1.75439	1.50576	0	1.1879	0.740741	1.01868	1.40845
chr2-8010001-9010000	1.10906	0.860585	0.777778	1.02041	0.240385	0.785083	1.22324	0.619195	0.568182	0.71048	0.711382
chr2-9010001-10010000	1.33843	1.59716	1.24459	1.10041	0.997506	1.01382	0.56338	0.967742	1.98582	2.34234	1.82002
chr2-10010001-11010000	1.47059	1.22592	1.22146	1.35135	0.688073	1.05566	0.917431	0.665188	0.881057	1.79211	1.65803
chr2-11010001-12010000	0.366972	0.901713	0.646552	0.542005	0.941176	0.659134	0.284091	1.33607	0.924703	1.36054	0.835073
chr2-12010001-13010000	1.2939	1.55963	1.11465	1.11248	1.19332	1.22378	1.26183	0.743889	0.678426	0.810373	1.62059
chr2-13010001-14010000	1.89474	1.01758	0.738636	0.57554	0.987654	1.19705	1.58228	1.49573	0.556328	2.1164	1.7316
chr2-14010001-15010000	1.49813	1.25448	0.989555	0.796813	1.5625	1.15053	0	0.736067	1.09546	0.574713	1.02249
chr2-15010001-16010000	0.190476	0.949094	0.814332	2.08877	0.259067	1.54125	0.898204	1.0929	0.706215	1.31579	1.44766
chr2-17010001-18010000	0.795229	1.37615	0.818777	0.763359	1.00503	0.855513	1.48368	0.987925	0.559441	0.676819	1.14583
chr2-18010001-19010000	0.952381	0.8285	1.06326	0.796813	0.663717	1.47194	0.265252	1.36555	0.296736	1.15702	0.808081
chr2-19010001-20010000	2.8777	0.923361	1.99676	0.848656	2.49377	0.896057	1.23077	2.27273	0.970874	0.668896	0.850159
chr2-20010001-21010000	1.71103	1.15044	0.766284	1.20805	0.493827	0.690335	0.301205	1.54867	1.15274	0.175131	0.946372
chr2-21010001-22010000	0.750469	1.11421	0.590129	0.527009	1.21655	1.40187	0.588235	1.47368	0.84507	2.33813	1.29032
chr2-22010001-23010000	1.21951	1.25	1.80563	1.4652	1.69492	1.14841	0.903614	0.936524	1.11111	1.03806	1.64251
chr2-23010001-24010000	1.82149	0.532387	0.958466	1.46862	1.04987	0.747664	2.39362	1.17521	0.413223	0.840336	0.843882
chr2-24010001-25010000	0.392927	2.09724	0.900901	1.1734	0.496278	1.25483	0.9375	1.06762	1.33333	3.30275	1.04058
chr2-25010001-26010000	1.39616	1.10906	1.16341	1.54278	1.70316	0.718133	1.31579	0.900901	1.04167	0.993377	1.39785
chr2-26010001-27010000	0.896057	1.26697	0.763775	1.95531	1.5873	1.86567	0.294118	1.28755	1.48588	0.543478	1.42132
chr2-27010001-28010000	1.48699	0.696258	1.35629	2.09699	1.45985	1.19485	1.79104	0.626959	1.9432	1.66667	1.19048
chr2-28010001-29010000	1.24555	1.80505	1.07955	1.14358	0.837989	1.37112	1.07239	3.77574	0.582242	1.63339	1.31846
chr2-29010001-30010000	0.183824	1.03359	1.26513	1.23626	0.672646	0.759013	0	1.04493	0.703235	1.66667	0.889328
chr2-30010001-31010000	0.846024	0.96831	0.882029	0.636132	1.42518	0.720072	1.07527	1.09409	0.721501	0.841751	0.985222
chr2-31010001-32010000	1.79283	0.0870322	0.896861	1.64835	0.995025	1.31455	0.872093	0.938478	1.34228	1.86567	0.889328
chr2-33010001-34010000	2.06612	1.78891	0.664452	1.39241	0.472813	0.893655	0.895522	1.53341	1.18168	1.16861	0.701403
chr2-34010001-35010000	1.46751	1.39983	1.71821	1.19205	1.32743	0.954198	1.16279	1.85792	1.74927	1.7331	0.887902
chr2-35010001-36010000	0.948767	0.829493	1.24929	1.21294	0.721154	1.02804	0.813008	0.888889	1.57593	1.27273	1.27389
chr2-36010001-37010000	0.352734	0.859845	0.638978	1.24138	1.80879	1.17435	0.606061	1.22768	1.22783	0.509338	1.03413
chr2-37010001-38010000	1.38614	2.17195	1.27636	0.937082	1.0101	0.928505	3.57143	1.55902	0.874636	1.52284	0.852878
chr2-38010001-39010000	1.60142	0.975177	0.814775	3.10811	1.41509	1.07914	1.07817	1.24575	1.02489	1.45191	0.887574
chr2-39010001-40010000	1.8	2.17391	0.718232	1.04478	0.819672	1.31086	1.35593	0.675676	0.906344	1.9678	1.60321
chr2-40010001-41010000	0.747664	0.735971	1.39335	1.3624	2.04604	1.2464	1.96078	1.17021	1.31965	0.695652	1.30152
chr2-41010001-42010000	1.58416	0.808625	1.1879	0.664894	1.35135	0.832562	1.78042	0.644468	1.17302	1.25224	0.607903
chr2-42010001-43010000	0.742115	0.630631	0.655022	0.965517	1.02302	1.55535	0.597015	0.941423	0.426136	1.06383	2.03863
chr2-43010001-44010000	1.65746	1.8315	0.998336	1.30039	2.17391	1.17435	0.900901	2.51917	0.714286	1.40105	1.05485
chr2-44010001-45010000	0.917431	1.1883	0.995575	1.0989	1.22249	1.26582	0.265252	0.732984	1.21951	1.10906	0.83682
chr2-45010001-46010000	0.917431	0.598291	0.80732	1.38889	1.06383	1.59624	1.12045	0.9375	1.25984	1.19658	0.753296
chr2-46010001-47010000	1.50943	0.985663	1.03306	1.41753	0.511509	1.62455	1.11732	1.40845	0.152905	1.46104	0.787402
chr2-47010001-48010000	1.69779	0.743494	1.10436	1.09739	1.57303	1.10906	1.17302	0.87146	0.564175	1.69779	1.19048
chr2-48010001-49010000	0.201207	0.708592	0.882515	1.41844	2.86458	0.596421	0.877193	0.41365	0.423729	1.1583	1.002
chr2-49010001-50010000	1.03806	1.66512	1.25642	1.06101	3.02267	1.70455	1.13636	1.16034	0.821918	1.5025	1.73469
chr2-50010001-51010000	0.978474	0.934579	1.44425	1.16732	0.498753	1.12676	3.52941	1.2959	2.12766	0.888099	1.39165
chr2-51010001-52010000	0.970874	1.88849	1.71429	1.62382	1.02828	1.30233	1.27796	1.4068	1.08865	1.13208	1.15668
chr2-52010001-53010000	0.929368	1.0101	1.16414	0.995733	2.17918	0.660377	1.21212	1.03627	1.57233	1.08303	1.2035
chr2-53010001-54010000	1.33333	0.632911	1.17647	1.3369	0.683371	1.06693	0.906344	1.72414	1.9432	1.13852	1.31868
chr2-54010001-55010000	1.70455	1.79695	0.758397	0.678426	0.251256	1.25725	1.40845	1.08225	0.596125	1.19522	1.28205
chr2-55010001-56010000	2.06186	1.04167	0.843645	0.828729	1.85615	0.820419	0.554017	0.960512	0.920245	0.922509	0.660793
chr2-56010001-57010000	2.07469	1.56394	1.87668	0	1.71429	0.553506	0.308642	1.71429	1.0989	1.63636	1.02564
chr2-57010001-58010000	0.968992	1.44092	1.58371	1.63265	1.17096	0.651163	0.308642	1.27168	1.34933	1.62602	1.03199
chr2-58010001-59010000	1.52964	0.805009	0.769654	0.828729	1.5625	0.978474	1.47929	1.0101	1.09375	1.18443	1.27932
chr2-59010001-60010000	1.18577	1.6919	1.07991	1.02828	1.68675	0.664767	0.606061	0.948367	0.747384	2.16998	1.82013
chr2-60010001-61010000	0.919118	1.47874	1.06326	1.73333	1.15207	1.21951	1.19048	0.63762	0.936037	1.01351	0.767754
chr2-61010001-62010000	0.756144	0.921659	1.43251	1.7038	0.921659	1.02516	1.23839	0.897868	1.65913	0.967742	0.922131
chr2-62010001-63010000	0.88968	0.970018	0.601751	1.50892	1.50754	1.31086	0.27027	0.799087	0.593472	0.508475	0.29383
chr2-63010001-64010000	0.576923	1.84672	0.87925	1.44547	2.66344	0.984252	1.23077	0.680272	1.64918	1.66976	0.41841
chr2-64010001-65010000	0.776699	1.10599	1.17515	0.550964	0.232558	1.63191	0.26738	1.54185	0.940439	1.72117	0.718686
chr2-65010001-66010000	0.816327	0.979519	1.26513	1.59151	1.31926	1.29151	1.12045	0.554939	1.40647	1.1215	1.21704
chr2-66010001-67010000	1.52091	1.25673	1.20284	1.47651	1.51134	1.20259	0.793651	0.840336	1.11111	1.23894	1.45833
