Bin	TCGA-BT-A3PJ	TCGA-DK-A1A7	TCGA-FD-A3N5	TCGA-FT-A3EE	pooled_low_WT	TCGA-BL-A13J	TCGA-BT-A20T	TCGA-BT-A20V	TCGA-BT-A2LA	TCGA-BT-A3PH	TCGA-CF-A27C	TCGA-DK-A1A5	TCGA-DK-A1A6	TCGA-DK-A1AA	TCGA-DK-A1AE	TCGA-DK-A3IL	TCGA-FD-A3N6	TCGA-GD-A2C5	TCGA-H4-A2HQ
chr14-25000001-26000000	1.60665	1.58983	1.5885	1.17647	1.03022	1.05263	0.457457	0.753769	1.98171	1.1396	2.06612	0.799361	1.45798	0.982801	1.73913	1.58228	1.45228	1.02975	1.05163
chr14-26000001-27000000	1.71527	3.73692	1.10063	0.930233	2.2696	2.18978	1.08303	1.40187	1.43266	1.63569	1.6632	1.10357	2.34172	4.02685	1.86047	2.35479	2.20264	1.14679	2.5641
chr14-27000001-28000000	1.63043	2.1021	1.45985	0.995025	1.74095	2.42537	1.28323	1.80412	1.60584	1.38675	1.35922	0.764656	2.65252	5.51724	2.38612	1.11288	2.49433	2.04545	2.16298
chr14-28000001-29000000	1.3801	1.87207	1.41398	1.90476	1.82083	1.83486	0.883219	1.04439	1.52439	1.59884	1.8711	1.1976	2.22793	4.21836	3.02376	3.90244	1.72414	1.95122	1.75689
chr14-29000001-30000000	1.25571	1.62722	1.4763	0.477327	1.1611	0.795229	0.581395	1.54242	2.3622	1.68404	2.20751	0.582363	1.96078	2.24719	2.47191	1.3267	2.8436	1.46879	2.04693
chr14-30000001-31000000	1.04568	0.611621	0.484262	1.45278	0.910364	0.775194	1.0582	1.26263	1.88133	0.727802	0.591716	0.521739	1.38776	0.221729	1.17371	0.833333	0.596421	0.808314	1.23574
chr14-31000001-32000000	1.71365	1.44509	1.42068	1.25523	0.817996	0.560748	0.289575	1.23762	1.26227	0.938233	0.203252	0.506329	0.995851	0.449438	0.645161	0.155039	1.02459	0.878156	0.70458
chr14-32000001-33000000	0.559597	0.896861	0.972326	0.913242	0.877193	0.581395	0.618375	0.44843	0.771605	1.01961	1.05263	0.655738	0.870253	0.231481	0.617284	0.60241	0.642398	1.29108	0.626506
chr14-33000001-34000000	0.937155	1.81818	0.878594	0.468384	0.668896	0.583658	0.462963	0.773196	0.71736	0.911854	1.0395	1.21422	0.972447	0.915332	1.2474	0.327869	0.626305	1.3544	1.47338
chr14-34000001-35000000	0.889878	1.15607	1.36778	1.9656	0.727513	0.767754	0.279851	0.224719	0.515464	0.751315	0.788955	0.497925	1.13269	0.617284	0.650759	1.08527	0.881057	0.668896	0.698254
chr14-36000001-37000000	1.12676	0.849858	1.56863	0.961538	1.07373	0.788955	0.19084	0.649351	1	0.53313	0.852878	0.335008	0.921273	0.636943	0.634249	0.30722	0.4662	0.425985	0.461681
chr14-37000001-38000000	1.10865	0.1443	1.57421	2.44499	7.48441	1.1215	0.372787	0.478469	0.869565	1.61414	0.840336	0.953895	1.41785	0.735294	0.42735	0.30349	0.430108	0.94451	0.285171
chr14-38000001-39000000	0.886918	1.18694	1.49813	0.501253	0.891021	0.767754	1.05973	1.02302	0.558659	1.0574	1.75824	1.18182	0.575185	0.226244	1.04822	1.10759	0.656455	0.762527	0.72324
chr14-40000001-41000000	1.16796	0.805153	1.01246	1.36986	1.62602	0.948767	0.178253	0.714286	0.772798	0.678222	1.64948	0.501672	1.37221	0.22779	0.613497	0.821018	1.20482	0.550055	0.710564
chr14-41000001-42000000	1.35593	0.578871	1.3463	1.72414	0.950292	2.35935	0.560224	2.48139	1.4881	1.12952	0.596421	1.18289	1.08243	2.80374	1.0917	2.4	3.00231	1.44231	2.15863
chr14-42000001-43000000	0.739477	0.740741	1.90931	0.462963	2.32036	0.922509	0.183993	2.267	2.49221	1.22794	1.67015	1.03093	1.46805	2.60047	1.93548	1.25786	2.34542	1.44928	1.6441
chr14-43000001-44000000	1.23111	0.782473	1.46341	0.437637	1.34086	0.733945	0.64695	1.81347	1.56986	0.793651	0.46729	0.954861	1.03986	2.18818	2.69663	1.56495	1.13636	1.36986	1.59036
chr14-44000001-45000000	0.903955	0.727802	1.09546	1.28205	1.38122	1.08499	1.25725	2.18978	1.86335	0.773994	2.29885	1.09589	1.5088	2.29358	1.45228	1.62602	2.83688	1.06383	1.57869
chr14-46000001-47000000	1.7251	1.1611	1.11111	1.99005	0.971548	0.368324	0.651163	0.915332	1.04322	1.24514	0.592885	0.914381	0.922819	1.10375	0.904977	1.23839	0.860215	1.50463	1.18878
chr14-47000001-48000000	1.11359	1.70279	0.78064	1.42857	1.62122	2.17391	0.685602	2.30179	3.09951	1.70807	2.98507	0.943396	1.68269	3.66972	4.49438	1.96672	2.8169	1.55317	1.31181
chr14-48000001-49000000	1.23665	1.53846	2.34628	1.82232	1.34371	2.3766	0.799201	0.973236	2.45023	1.63468	3.14465	0.997506	2.14477	4.55635	2.63736	1.72956	1.58371	1.7744	1.74364
chr14-49000001-50000000	1.03996	1.24224	0.999231	1.39535	1.67832	1	1.19048	1.25628	0.749625	1.34228	0.843882	0.829187	2.73179	1.87793	0.849257	2.67559	1.12613	1.60735	1.54366
chr14-50000001-51000000	0.925926	1.09439	1.65563	0.257069	1.37435	0	1.17435	0.675676	0.405405	0.950872	0.421941	0.987654	0.426985	1.03627	0	0.581395	0.607287	0.360577	0.818094
chr14-51000001-52000000	1.09589	1.29125	1.32502	0.966184	0.938338	0.174825	0.556586	0.481928	0.832178	0.742942	1.25	0.171821	0.502092	0.441501	0.45045	0.445104	0.883002	0.226244	0.344998
chr14-52000001-53000000	1.69014	0.555556	1.83267	0.904977	0.484765	0.178253	0.543971	1.5625	0.711238	0.9319	0.590551	0.976404	0.989283	0.240385	1.21951	1.19225	1.2	0.664452	0.676983
chr14-53000001-54000000	1.01171	0.547196	1.16099	1.20773	0.773015	0.740741	0.594059	0.712589	0.909091	1.31988	0.776699	1.63511	1.62116	0.49505	0.631579	0.622084	0.221729	0.545852	0.625903
chr14-54000001-55000000	1.35747	0.980392	1.03339	0.97561	0.462657	0.596421	0	0.223714	1.50602	0.755858	1.16279	0.429185	0.837521	0.668151	1.58371	0.590842	0.422833	0.8	0.847458
chr14-55000001-56000000	0.917431	0.529801	0.981132	1.24069	0.52459	0	0.0913242	0.683371	1.00865	1.43505	0.612245	0.656814	1.04167	0.502513	0.422833	0.841515	0.809717	0.35545	0.613497
chr14-56000001-57000000	0.80171	1.34731	1.12	0.771208	0.618982	0.881834	0.361011	0.222222	0.914634	1.10865	0.608519	0.250836	1.40033	0.42735	0.665188	1.0479	1.50538	0.323625	0.704556
chr14-57000001-58000000	0.705755	1.48148	0.875099	1.17371	0.898411	0.706714	0.379867	0.652174	1.04948	1.69753	1.03734	0.635425	0.74813	0.657895	0.78125	1.5625	0.803213	0.819672	0.817308
chr14-58000001-59000000	1.08447	0.858369	0.945626	1.24069	1.21777	0.732601	0.284091	1.08225	1.12045	1.01302	0.4	0.510638	0.692641	1.30208	0.214133	0.641026	1.21212	1.02506	0.932287
chr14-59000001-60000000	0.807848	0.848656	1.81388	0.680272	0.474255	0.3861	0.189036	0.636943	0.562588	1.45594	0.793651	0.421941	1.18297	0.722892	0.828157	1.01449	1.64948	0.231481	1.05
chr14-60000001-61000000	0.584795	1.43062	0.806452	1.73267	1.29164	0.779727	0.373483	0.721154	0.837989	1.15607	1.17647	0.171527	0.570497	1.18203	0.717703	0.643087	1.0352	0.578704	0.914341
chr14-61000001-62000000	1.67026	0.857143	1.06789	1.80412	0.960219	0.369004	0.580833	0.212314	1.79104	1.42536	0.204082	0.70609	0.829187	0.672646	0.621118	0.943396	0.915332	1.62602	0.615822
chr14-62000001-63000000	1.04453	1.53374	0.710339	1.74564	0.993612	0.510204	0.562324	0.645161	1.41844	1.20755	1.52838	0.44405	0.57377	0.907029	0.204918	1.44092	1.4862	0.549451	0.906056
chr14-63000001-64000000	1.10314	0.744048	1.14679	0.977995	0.622837	0	0.441696	0.952381	1.45773	0.769823	0.819672	0.949094	0.786164	1.68269	0.207469	0.566572	0.858369	0.4662	0.704887
chr14-64000001-65000000	1.13636	0.578035	1.02605	2.26804	0.998668	0.547445	0.373483	1.01626	1.64159	1.22699	2.03666	0.328138	0.809717	0.881057	0.811359	0.725689	0.433839	0.766703	0.727449
chr14-65000001-66000000	0.576822	1.01302	1.08192	1.79487	1.23119	0.929368	0.714286	0.224719	1.10345	1.18017	0	0.748752	0.546448	0.212766	1.47368	0.70028	0.649351	1.07991	0.328793
chr14-66000001-67000000	1.28277	0.449775	0.925926	1.16822	1.15411	0.732601	0.746965	0.697674	1.69014	1.08865	0.561798	0.841043	1.45161	0.735294	0.589391	0.15528	0.896861	1.00223	0.927644
chr14-67000001-68000000	0.811688	1.15942	1.47541	0.485437	0.760194	0.92081	0.775946	1.14155	1.02941	2.02808	0.639659	0.858369	1.19352	0.97561	0.824742	0.493421	0.677201	0.223964	0.565504
chr14-68000001-69000000	1.51679	0.541272	0.674663	0.75	1.44033	0.374532	0.272232	0.428266	1.64384	1.09119	0.20284	0.330306	1.19522	0.729927	0.609756	0.902256	0.232019	1.57303	0.598802
chr14-69000001-70000000	0.855188	1.13154	0.754148	0.483092	0.711974	0.194175	0.466418	1.43443	1.97183	0.975244	1.0101	0.746269	0.760778	0.453515	0.416667	1.24309	1.3363	0.555556	0.485673
chr14-70000001-71000000	1.00796	0.558659	0.692841	1.19904	0.962199	0.702988	0.280112	0.646552	1.23967	0.821509	0.197628	0.261552	0.535168	0.945626	0.992063	1.02339	1.25523	0.478469	0.641975
chr14-71000001-72000000	0.813008	0.597015	0.921659	1.51899	0.559441	0.173611	0.450045	0.229358	0.913242	0.592593	0.856531	0.63593	0.831255	0.239808	1.35747	0.573888	0.426439	0.993377	0.462749
chr14-72000001-73000000	1.19112	1.39535	1.29241	1.47059	0.984898	1.002	0.545455	0	1.48448	1.4526	0.961538	0.725806	0.768574	0.941176	0.656455	0.151745	0.862069	1.03211	0.564175
chr14-73000001-74000000	1.02647	1.23288	0.752445	0.847458	0.727513	0.34904	0.448833	0.863931	1.37552	0.789096	0.214133	0.329761	0.630418	1.03734	0.413223	0.83682	1.46138	0.804598	0.512582
chr14-75000001-76000000	1.50134	1.0582	0.935925	3.17797	0.807537	0.37594	0.47081	0.221239	0.811908	0.995025	0	0.41806	1.2432	0.867679	0.803213	0.41958	1.28205	1.45251	0.239006
chr14-76000001-77000000	0.814332	0.437956	1.16641	0.692841	0.253807	0.358423	0.697472	0.225225	0.536913	1.10701	1.1194	0.502934	1.1191	0.4662	0.438596	0.708215	0.623701	1.34983	0.954198
chr14-77000001-78000000	1.27864	1.53374	0.512445	1.34529	0.556586	0.185874	0.174672	0.402414	0.907912	0.667161	1.16732	0.506329	1.27592	0.429185	0.184162	0.95498	1.51515	0.877193	0.457038
chr14-78000001-79000000	0.767965	0.992908	0.844206	1.76322	1.12434	1.31579	0.187441	0.421053	1.72643	0.837776	0.986193	0.726979	0.720576	1.08225	0.83682	0.630915	1.21704	0.886918	0.838379
chr14-80000001-81000000	1.24929	0.426743	0.928074	0.947867	1.22951	0.351494	0.739372	0.956938	0.74184	0.801165	1.36719	0.747508	1.17746	2.16346	0.646552	1.24805	2.7088	0.928074	0.892438
chr14-81000001-82000000	0.486486	0.843882	0.777001	0	0.550206	0.364964	0.861326	0.443459	1.29125	1.15741	0.384615	0.525855	1.10076	1.05263	0.408998	1.31579	0.888889	0.785634	0.611189
chr14-82000001-83000000	1.46067	1.6129	1.5444	0.742574	1.82328	1.49533	0.928505	0.884956	1.87861	1.42216	1.2987	0.856164	1.48148	1.53173	0.656455	1.32548	0.923788	1.97775	1.22642
chr14-83000001-84000000	1.33779	0.903614	1.23552	0.246914	1.73913	1.55945	1.10553	0.954654	2.46734	0.846154	0.406504	0.664452	2.33766	3.18182	1.11857	2.72109	1.32743	2.08791	1.26644
chr14-84000001-85000000	1.44509	1.65663	1.4526	1.51134	1.81686	1.10294	1.62524	1.29199	1.26227	1.22324	1.61663	0.507185	1.17845	3.16623	1.89125	1.3468	2.29167	1.4742	1.15774
chr14-85000001-86000000	1.05556	0.776398	1.24417	1.88679	1.34561	2.34234	0.661626	0.950119	2.42424	0.603318	0.414938	0.494641	0.570962	1.13122	0.888889	1.04322	1.07991	1.58014	0.669856
chr14-86000001-87000000	1.56672	1.68196	1.8096	0.992556	2.08333	1.55642	0.27959	1.42857	2.35457	1.02767	1.38889	0.702371	1.3256	1.55556	1.26316	1.90896	1.90931	1.41011	0.532688
chr14-87000001-88000000	1.59692	1.5083	0.716561	1.48883	1.2766	2.06767	1.41593	1.32159	1.71674	1.13982	4.66667	1.14943	2	3.46535	1.46444	2.26904	1.6055	0.948992	1.5444
chr14-88000001-89000000	1.15512	1.7316	0.859375	1.75439	1.86916	0.719424	0.891266	0.235849	1.21951	0.927357	1.4862	0.774527	1.15132	0.945626	0.680272	2.06349	0.823045	1.53509	0.905193
chr14-89000001-90000000	1.29068	0.823045	0.998464	1.62791	0.529801	0.537634	0.612423	0.622407	0.707214	0.918836	0.638298	0.912106	0.239808	0.260417	0.913242	1.04012	0.417537	1.65746	0.641342
chr14-90000001-91000000	0.614869	0.734214	0.836502	0.934579	1.33156	1.97628	0.452489	0.433839	0.991501	1.04167	1.1976	0.676247	0.641026	0.852878	0.393701	0.734214	0.389105	0.330761	0.349825
chr14-91000001-92000000	1.0582	0.672948	1.37615	1.10132	1.49068	0.519931	0.539568	0.218341	0.91623	1.34831	1.36187	0.929054	0.761615	0.692841	0.6	0.291971	0.806452	0.351288	0.52682
chr14-92000001-93000000	0.988947	1.2987	0.986343	0.619835	0.851343	0.775194	0.746269	0.628931	0.718391	0.996169	1.36719	0.172117	0.627943	0.652174	0.678733	0.913242	0.591716	0.926999	0.545207
chr14-93000001-94000000	0.750268	1.41044	1.03421	1.14943	0.694444	0.387597	0.659755	0.414079	0.41841	1.04478	0.788955	0.989283	0.709779	0.612245	0	1.1544	0.35461	0.442968	0.4662
chr14-94000001-95000000	0.807754	1.03397	1.23726	1.52284	1.27146	0.35524	1.12652	0.431034	1.12994	0.894855	0.390625	0.729927	0.938967	0.683371	0.205339	1.31772	1.58103	1.41458	0.817701
chr14-95000001-96000000	1.2068	0.814111	1.12191	1.85615	1.11769	0.544465	0.27881	1.03734	1.35635	1.82788	0.588235	1.15037	0.816993	1.35747	0.400802	0.732064	0.356506	1.21279	0.6539
chr14-96000001-97000000	0.573215	0.847458	0.519288	1.42857	0.603622	0.200401	0.634058	0.449438	1.19522	1.26488	0.974659	0.982801	0.501672	1.13895	1.06157	0.965517	0.571429	1.47392	0.821653
chr14-97000001-98000000	1.55579	0.573066	1.36986	0.934579	0.825309	0.524476	0.459559	0.21978	1.92878	0.848057	0.568182	0.488599	1.36437	0	0.907029	1.10236	0.816327	1.16144	0.696379
chr14-98000001-99000000	0.85699	1.0574	1.36656	0.481928	0.685871	0.682594	0.357782	0.980392	0.558659	1.28848	0.402414	1.1657	1.35028	1.13895	1.40845	1.58983	0.801603	1.05263	0.562852
chr14-99000001-100000000	0.990644	1.01744	1.26382	1.12613	0.720839	0.18315	0.620018	0.191571	1.65517	0.982615	1.47679	0.237906	1.23648	1.46341	0.398406	1.65165	0.6	1.01351	0.644271
chr14-100000001-101000000	1.08415	0.990099	1.28205	0.941176	0.54678	0.507614	0.549954	0.196464	0.359281	1.07681	0.795229	0.523104	0.487805	0.19084	0.201613	1.45349	0.368324	0.938967	0.233645
chr14-101000001-102000000	0.802998	1.07817	0.80292	1.14679	1.55595	1.06195	0.600343	0.546448	1.14213	1.52838	1.03093	0.553797	1.02767	1.2987	0.59761	0.791557	0.634249	0.789177	0.788132
chr14-102000001-103000000	0.869565	1.02433	0.988593	1.2848	0.782661	0.350263	0.0914913	0.389105	1.24378	0.934579	0.746269	0.677966	1.06557	0	0.782779	1.08844	0.729927	1.03806	0.279851
chr14-103000001-104000000	1.2221	1.14213	1.27916	0.900901	0.870106	0.736648	1.28205	1.27389	1.18483	0.651702	0	0.639488	0.560448	0.220264	0.849257	0.395778	1.15385	1.52009	0.672753
chr14-104000001-105000000	0.999445	0.395257	1.08853	1.87891	0.62383	0.503356	0.535714	0.6	1.70316	1.74927	0.60241	1.09612	1.33438	0.389864	0.407332	1.1236	0.398406	0.762527	0.824931
chr14-105000001-106000000	0.698925	1.43713	0.865177	1.26582	0.390407	0.63593	0.357143	0	1.31004	0.926586	0.407332	0.601892	0.837776	1.1976	0.932836	0.404858	0.18018	0.544662	0.374181
chr15-25000001-26000000	0.787402	1.13475	0.622084	0.932401	1.60428	1.30841	0.732601	3.99113	2.20083	1.01325	0.998004	0.958466	1.40845	1.875	1.51188	1.74419	1.1976	0.818713	1.40384
chr15-26000001-27000000	1.16279	0.872093	0.528302	0.442478	1.41605	1.9469	2.09281	6.92841	1.28205	1.42146	0.828157	2.19106	1.43541	2.97483	1.68067	2.34375	2.27273	1.03926	1.24402
chr15-27000001-28000000	1.09111	1.03245	0.714853	0.959233	1.1502	0.919118	1.06007	0.873362	0.416667	1.78174	1.2474	1.57807	0.939702	1.57658	1.80723	1.01156	1.04603	1.44444	0.761542
chr15-33000001-34000000	0.821918	1.29496	0.813008	0.689655	1.07066	0.587084	1.41509	0.224215	2.10379	0.809419	1.10497	1.43426	1.27389	1.3986	0.626305	2.02808	1.08696	1.39935	1.63858
chr15-35000001-36000000	0.626067	0.753012	0.393701	0.471698	1.13717	0.373832	1.22066	0.936768	0.557103	1.04418	1.46444	1.47186	0.487013	0.733496	1.05042	1.41287	0.631579	1.07784	0.861656
chr15-36000001-37000000	1.28274	0.879765	0.677201	0.932401	0.712758	0.576923	0.780488	0.724638	0.156495	0.615385	1.07991	1.22951	0.430293	0.907029	0.854701	0.787402	0.71599	0.866337	1.11542
chr15-37000001-38000000	0.986842	0.577201	1.13122	0.70922	0.980392	2.09125	0.972763	0.943396	1.97869	0.537634	1.51515	1.31234	1.75859	1.15207	1.36674	1.1713	0.678733	0.946746	0.660377
chr15-38000001-39000000	1.19435	0.629921	0.973783	0.472813	0.895934	1.0582	1.32325	0.436681	1.95195	0.860215	0.623701	0.906096	1.30548	0.881057	0.401606	0.58651	0.675676	1.46232	0.661313
chr15-39000001-40000000	0.749064	1.47493	1.0687	1.18765	0.550964	0.731261	1.03093	0.438596	0.551724	0.936037	0.419287	0.234375	0.955691	1.50215	0.441501	0.769231	0.204918	0.684151	0.461255
chr15-40000001-41000000	1.31651	0.536913	0.76746	0.717703	0.507292	0.175131	0.740741	0.437637	0.573888	1.38675	0.978474	1.05093	0.553797	0.437637	1.36364	0.405405	0.205761	1.6269	0.752941
chr15-42000001-43000000	1.41151	0.414365	1.18343	0.21645	0.458716	1.27971	0.876339	0.642398	1.08548	0.684932	0.408163	1.28645	1.17746	0.431034	0	0.142857	0.570342	0.595948	0.427553
chr15-46000001-47000000	0.941828	0.282087	1.17832	1.20482	1.15725	1.30841	1.94444	1.46699	1.05422	0.53681	1.4553	2.59291	0.760135	1.50376	2.24033	1.08696	0.921659	1.28068	1.49758
chr15-47000001-48000000	1.56166	1.17474	0.770416	0.240964	0.642857	1.23894	1.02136	1.35747	1.38696	1.29474	0.608519	1.03717	1.26263	1.45985	1.03306	1.51771	1.86722	1.17509	1.59806
chr15-48000001-49000000	1.08108	1.32939	1.20385	0.458716	0.75188	0.589391	1.54265	0.879121	0.858369	1.62003	0.618557	1.76619	1.05348	0.722892	1.29032	0.966184	0.875274	0.334821	0.847458
chr15-49000001-50000000	0.672269	0.746269	0.623539	0.480769	0.637845	0.389105	1.09589	0.481928	0.884956	0.672646	0.965251	1.51643	0.596252	1.18483	1.08225	0.464396	0.826446	0.324675	1.00654
chr15-50000001-51000000	1.50215	0.723589	0.994644	0.938967	0.810811	0.621118	1.07527	0	1.0929	1.20937	1.23203	1.06209	0.912863	0.688073	0.641026	0.55788	0.210526	0.564334	0.435414
chr15-51000001-52000000	1.05205	0.42796	1.32399	2.54042	1.17974	0	1.08011	0.775194	0.815217	1.44267	1.79283	0.972447	0.747508	0.232558	0.863931	0.623053	0.623701	1.44605	0.196657
chr15-52000001-53000000	0.758808	1.02941	0.916138	0.254453	0.664894	0.183486	0.361991	0.225225	0.417246	1.08611	0.974659	0.712589	1.22951	0.221729	1.2959	0.761035	1.06383	0.792752	0.469925
chr15-53000001-54000000	0.661886	0.295421	1.04418	0.471698	0.836237	1.70455	0.701139	1.45985	1.26227	1.04244	0.796813	1.44804	0.925147	0.681818	0.645161	1.31363	0.671141	1.03448	0.706215
chr15-54000001-55000000	1.40135	1.54799	1.29765	0.672646	0.97629	1.41988	1.51803	1.18483	0.152905	1.00932	3.34129	1.00083	1.36327	1.13895	0.862069	1.09204	1.16279	1.45278	1.54366
chr15-56000001-57000000	0.680658	0.713267	0.635425	2.38663	0.969529	1.43149	0.951475	1.20773	0.761035	1.2549	1.68776	0.824402	0.496689	0.457666	0.425532	0.909091	0.849257	1.18624	0.581114
chr15-57000001-58000000	1.64679	1.59652	0.822737	1.01266	1.12915	0.386847	0.859599	0	0.848656	0.948617	1.03306	0.993377	0.167504	0.225734	0.674157	0.421348	1.43443	1.28806	0.494315
chr15-58000001-59000000	2.37154	1.29496	1.02201	0.479616	0.487465	0.914077	1.22526	0.881057	0.66313	0.829563	1.05485	1.03586	2.5641	0.456621	0.655022	0.735294	0.603622	1.26292	0.56684
chr15-59000001-60000000	1.25918	0.990099	1.10149	1.04167	1.1181	0.94697	0.867888	0.461894	0.828729	1.17994	2.28571	0.771208	1.32193	1.43885	0.221729	0.416089	0.235294	1.9347	0.52356
chr15-60000001-61000000	0.525762	1.09439	1.16732	0	1.01833	1.35135	1.02516	0.225734	0.437318	1.23997	0.391389	1.4876	0.775862	0	0.657895	1.31195	2.41758	1.08225	0.676002
chr15-61000001-62000000	1.31651	0.687758	0.628437	0.222717	0.943396	0.897666	0.957354	0.477327	0.829876	0.78125	1.417	1.76651	1.14068	0.4329	0.568182	0.612557	0.852878	0.891862	0.99108
chr15-62000001-63000000	1.12782	1.32353	1.57604	0.457666	0.546822	0.693241	1.20259	0.614754	0.538358	1.0293	0.419287	0.815661	0.406835	0.677201	1.00806	1.05581	0.663717	0.875274	0.480077
chr15-63000001-64000000	1.23318	1.0929	0.708104	1.01523	0.710594	0.688468	0.714924	0.835073	0.434783	0.81663	1.05042	0.983607	0.562249	0.231481	1.67364	1.5456	0.409836	1.20746	0.289157
chr15-64000001-65000000	1.32159	1.32979	0.95941	1.4218	0.675219	1.82149	0.822669	1.15473	0.718391	0.821509	1.2685	1.25418	0.41806	0.493827	0.43573	0.284091	0.199203	2.35955	0.968054
chr15-65000001-66000000	1.76698	1.16618	0.962963	0.608519	1.95838	0	1.85185	0.642398	1.36646	1.02564	2.22222	0.653595	0.485437	0.223714	0.994036	0.277778	0.790514	0.966702	0.556328
chr15-66000001-67000000	1.0929	1.13636	0.981132	0.791557	0.71708	1.0929	1.30354	0.211416	0.864553	1.67394	1.18577	1.15037	0.724638	0.70922	0.444444	0.428571	0.601202	0.975081	0.378251
chr15-67000001-68000000	1.00636	0.401606	1.0925	1.02564	0.68793	0.578035	0.707965	0	0.652742	0.809419	0.974659	1.0647	0.725806	0.902935	1.2685	0.484653	0.816327	1.11111	0.628323
chr15-68000001-69000000	0.482833	1.1509	1.13464	0.457666	0.673401	1.23894	0.855513	0.665188	0.807537	1.66163	1.15607	1.3369	0.96	0.473934	0.877193	0.569801	0.404858	1.03926	0.282752
chr15-69000001-70000000	0.979858	1.13475	1.39427	0.75188	0.968367	0.34188	0.810811	0.446429	0.834492	0.773395	1.5748	0.714853	0.322841	0.464037	0.639659	0.440529	0.607287	0.994475	0.667939
chr15-70000001-71000000	0.971922	1.0989	1.48206	0.478469	0.587851	1.08108	1.38504	0.218818	1.1984	1.29278	0.998004	1.17647	0.785546	1.62791	0.616016	0.590842	0.208768	1.566	0.849457
chr15-71000001-72000000	1.25821	1.18519	0.853375	0.936768	0.880162	0.891266	0.711744	0.691244	0.545703	0.773395	1.24224	0.599315	1.25945	0.445434	0.21645	0.455927	0.858369	0.451977	0.385356
chr15-73000001-74000000	1.16667	0.907716	1.14679	1.19332	0.614754	0.725953	1.40721	0	1.16448	1.7075	1.53551	1.12812	0.804505	1.07759	0.902935	0.895522	0.581395	0.983607	0.998573
chr15-76000001-77000000	0.764192	1.41509	0.696056	0.724638	0.616861	0.94518	0.746269	1.32743	0.820793	1.43288	1.12108	1.14473	0.493421	0.97561	1.18577	0.3003	1.16732	1.35135	0.278552
chr15-77000001-78000000	0.557414	1.49701	0.918133	0.884956	1.15332	0.968992	1.30597	0.502513	0.873362	1.34494	1.20482	1.23762	0.798085	0.212314	0.434783	0.907716	0.990099	0.790068	0.510915
chr15-78000001-79000000	1.07991	0.415512	0.629921	0.961538	0.324886	1.38067	0.551978	0.422833	0.944669	1.0574	0.801603	1.50709	0.776398	0.437637	0.744879	0.83682	0.2	0.883002	0.343474
chr15-79000001-80000000	1.05263	0.816327	0.87146	0.21097	1.28114	0	0.652377	0.662252	1.30246	0.990854	2.69151	0.961538	0.929839	0.239808	0.194932	0.290698	0.598802	1.19177	0.756501
chr15-80000001-81000000	1.51594	1.15108	1.5163	0.643777	0.520494	0.544465	0.884956	0.688073	0.572246	1.68196	0	1.44312	0.643087	0.681818	0.990099	0.149031	0	0.323625	0.328638
chr15-81000001-82000000	0.953984	1.45138	0.75188	0.478469	0.838169	1.37795	0.956938	1.16822	1.25523	0.43573	0.821355	1.87296	0.495458	0.234192	0.60241	0.440529	1.24224	1.28806	1.03141
